4upn	7LN	A	Ki=0.0147uM
4upn	7LN	B	Ki=0.0147uM
5adi	TUE	B	Ki=0.507uM
5adi	TUE	A	Ki=0.507uM
4kcn	5H3	B	Ki=0.011uM
4kcn	5H3	A	Ki=0.011uM
6av4	W80	B	Ki=100nM
6av4	W80	A	Ki=100nM
5vuy	P64	A	Ki=0.274uM
5vuy	P64	B	Ki=0.274uM
4uh4	Q1T	B	Ki=24nM
4uh4	Q1T	A	Ki=24nM
3jt6	JM6	A	Ki=32uM
3jt6	JM6	B	Ki=32uM
5uny	M4R	A	Ki=0.05uM
5uny	M4R	B	Ki=0.05uM
5uny	8FD	B	Kd=0.05uM
5uny	8FD	A	Kd=0.05uM
6pna	M16	B	Ki=0.122uM
6pna	M16	A	Ki=0.122uM
3jx1	JI5	A	Ki=290nM
3jx1	JI5	B	Ki=290nM
3nlm	JRR	A	Ki=7.2nM
3nlm	JRR	B	Ki=7.2nM
4cam	M87	A	Ki=0.075uM
4cam	M87	B	Ki=0.075uM
4d31	OLW	B	Ki=0.183uM
4d31	OLW	A	Ki=0.183uM
5ad8	9M9	A	Ki=0.16uM
5ad8	9M9	B	Ki=0.16uM
6ngu	KMJ	A	Ki=79nM
6ngu	KMJ	B	Ki=79nM
5unu	8EY	A	Ki=0.033uM
5unu	8EY	B	Ki=0.033uM
3uft	HW7	A	Ki=0.117uM
3uft	HW7	B	Ki=0.117uM
3tyl	AXW	A	Ki=0.41uM
3tyl	AXW	B	Ki=0.41uM
4eux	HW1	A	Ki=0.038uM
4eux	HW1	B	Ki=0.038uM
4imt	1EW	A	Ki=0.11uM
4imt	1EW	B	Ki=0.11uM
6pn5	OS7	A	Ki=0.052uM
6pn5	OS7	B	Ki=0.052uM
3jta	JM6	A	Ki=32uM
3jta	JM6	B	Ki=32uM
6ng1	KLY	B	Ki=58nM
6ng1	KLY	A	Ki=58nM
3dqr	JI2	A	Ki=0.388uM
3dqr	JI2	B	Ki=0.388uM
5vv4	9P7	A	Ki=0.02uM
5vv4	9P7	B	Ki=0.02uM
3b3m	JI1	A	Ki=47.94uM
3b3m	JI1	B	Ki=47.94uM
6po9	OS7	B	Ki=0.076uM
6po9	OS7	A	Ki=0.076uM
5g0o	W64	B	Ki=748nM
5g0o	W64	A	Ki=748nM
6aur	W68	A	Ki=41nM
6aur	W68	B	Ki=41nM
4k5f	Q14	A	Ki=232nM
4k5f	Q14	B	Ki=232nM
3jt7	JM5	A	Ki=59uM
3jt7	JM5	B	Ki=59uM
6ngb	KMJ	A	Ki=157nM
6ngb	KMJ	B	Ki=157nM
5ad5	M94	B	Ki=0.332uM
5ad5	M94	A	Ki=0.332uM
6auw	W80	B	Ki=57nM
6auw	W80	A	Ki=57nM
4k5e	1Q7	A	Ki=32nM
4k5e	1Q7	B	Ki=32nM
4jsf	QJ4	B	Ki=86nM
4jsf	QJ4	A	Ki=86nM
6ngx	KMV	B	Ki=27nM
6ngx	KMV	A	Ki=27nM
3jwu	J11	A	Ki=171nM
3jwu	J11	B	Ki=171nM
5fvq	W64	B	Ki=43nM
5fvq	W64	A	Ki=43nM
3ufu	HW8	A	Ki=0.074uM
3ufu	HW8	B	Ki=0.074uM
5vv1	9OS	A	Ki=0.073uM
5vv1	9OS	B	Ki=0.073uM
5vuv	M62	A	Ki=0.768uM
5vuv	M62	B	Ki=0.768uM
3b3p	JI7	A	Ki=0.25uM
3b3p	JI7	B	Ki=0.25uM
4ctw	S71	A	Ki=24nM
4ctw	S71	B	Ki=24nM
4ctp	2IK	B	Ki=144nM
4ctp	2IK	A	Ki=144nM
6pnb	OSY	B	Ki=0.088uM
6pnb	OSY	A	Ki=0.088uM
4ctt	S7K	B	Ki=903nM
4ctt	S7K	A	Ki=903nM
6av5	W82	B	Ki=83nM
6av5	W82	A	Ki=83nM
6ngs	KL1	B	Ki=19nM
6ngs	KL1	A	Ki=19nM
5adb	XEB	B	Kd=0.058uM
5adb	XEB	A	Kd=0.058uM
4ctr	S20	A	Ki=70nM
4ctr	S20	B	Ki=70nM
3tyn	CXW	A	Ki=0.39uM
3tyn	CXW	B	Ki=0.39uM
4kcm	1QF	A	Ki=0.049uM
4kcm	1QF	B	Ki=0.049uM
6ng4	KMA	B	Ki=68nM
6ng4	KMA	A	Ki=68nM
6nhb	KNS	A	Ki=55nM
6nhb	KNS	B	Ki=55nM
3ufr	H5W	A	Ki=0.637uM
3ufr	H5W	B	Ki=0.637uM
4k5d	1Q6	A	Ki=382nM
4k5d	1Q6	B	Ki=382nM
3b3n	JI2	A	Ki=388nM
3b3n	JI2	B	Ki=388nM
5agn	4JK	B	Ki=1.5uM
5agn	4JK	A	Ki=1.5uM
4uh6	Q1T	B	Ki=55nM
4uh6	Q1T	A	Ki=55nM
5unx	8F1	A	Ki=0.042uM
5unx	8F1	B	Ki=0.042uM
3jwt	JI5	A	Ki=5.3nM
3jwt	JI5	B	Ki=5.3nM
3nny	59R	A	Ki=50nM
3nny	59R	B	Ki=50nM
6pmv	M16	B	Ki=0.105uM
6pmv	M16	A	Ki=0.105uM
4ctv	7S7	A	Ki=123nM
4ctv	7S7	B	Ki=123nM
4uch	OLW	B	Ki=0.138uM
4uch	OLW	A	Ki=0.138uM
3n5x	XFK	A	Ki=103nM
3n5x	XFK	B	Ki=103nM
5vv3	P94	A	Ki=0.032uM
5vv3	P94	B	Ki=0.032uM
5vum	XH8	B	Ki=0.038uM
5vum	XH8	A	Ki=0.038uM
6ngj	KLY	B	Ki=32nM
6ngj	KLY	A	Ki=32nM
6ngn	KL4	A	Ki=28nM
6ngn	KL4	B	Ki=28nM
6aus	BYV	A	Ki=252nM
6aus	BYV	B	Ki=252nM
3nlk	JSS	A	Ki=116nM
3nlk	JSS	B	Ki=116nM
5uo6	M4R	A	Ki=0.065uM
5uo6	M4R	B	Ki=0.065uM
4fvx	2KJ	B	Ki=26uM
4fvx	2KJ	A	Ki=26uM
1p6j	DP9	A	Ki=0.1uM
1p6j	DP9	B	Ki=0.1uM
4jsg	Q10	B	Ki=60nM
4jsg	Q10	A	Ki=60nM
6pnc	OUG	A	Ki=0.06uM
6pnc	OUG	B	Ki=0.06uM
4gqe	6KJ	B	Ki=7.4mM
4gqe	6KJ	A	Ki=7.4mM
4imu	1ET	A	Ki=0.053uM
4imu	1ET	B	Ki=0.053uM
5vui	M62	A	Ki=0.575uM
5vui	M62	B	Ki=0.575uM
6nhd	KNV	B	Ki=26nM
6nhd	KNV	A	Ki=26nM
6nge	KMV	B	Ki=43nM
6nge	KMV	A	Ki=43nM
6auu	BY7	B	Ki=541nM
6auu	BY7	A	Ki=541nM
6pn7	OUJ	B	Ki=0.043uM
6pn7	OUJ	A	Ki=0.043uM
3nlz	3XD	A	Ki=0.085uM
3nlz	3XD	B	Ki=0.085uM
5uo4	8F1	A	Ki=0.061uM
5uo4	8F1	B	Ki=0.061uM
6pnh	OSD	A	Ki=0.066uM
6pnh	OSD	B	Ki=0.066uM
5vuu	9OJ	A	Ki=0.025uM
5vuu	9OJ	B	Ki=0.025uM
5adc	TUE	B	Ki=0.043uM
5adc	TUE	A	Ki=0.043uM
6ng6	KL4	A	Ki=59nM
6ng6	KL4	B	Ki=59nM
5vuz	XH8	B	Ki=0.108uM
5vuz	XH8	A	Ki=0.108uM
4v3u	EG8	A	Ki=0.125uM
4v3u	EG8	C	Ki=0.125uM
4v3u	EG8	D	Ki=0.125uM
4v3u	EG8	B	Ki=0.125uM
4d32	7F5	A	Ki=0.06uM
4d32	7F5	B	Ki=0.06uM
6ngv	KMM	B	Ki=47nM
6ngv	KMM	A	Ki=47nM
5vuo	9OS	A	Ki=0.05uM
5vuo	9OS	B	Ki=0.05uM
4kco	5H4	B	Ki=0.073uM
4kco	5H4	A	Ki=0.073uM
5ad7	M85	A	Ki=0.569uM
5ad7	M85	B	Ki=0.569uM
5agk	RGE	B	Ki=53uM
5agk	RGE	A	Ki=53uM
4kck	H45	B	Ki=0.005uM
4kck	H45	A	Ki=0.005uM
5uo5	M4R	A	Ki=0.074uM
5uo5	M4R	B	Ki=0.074uM
5uo5	8FD	B	Ki=0.074uM
5uo5	8FD	A	Ki=0.074uM
3ufs	HW6	A	Ki=0.23uM
3ufs	HW6	B	Ki=0.23uM
5vux	9P1	A	Ki=0.764uM
5vux	9P1	B	Ki=0.764uM
6aut	W69	A	Ki=26nM
6aut	W69	B	Ki=26nM
3jx6	JI5	A	Ki=2180nM
3jx6	JI5	B	Ki=2180nM
6ng2	KM7	A	Ki=124nM
6ng2	KM7	B	Ki=124nM
4d2y	L5Z	A	Ki=0.018uM
4d2y	L5Z	B	Ki=0.018uM
6po8	OUM	A	Ki=0.000000114
6po8	OUM	B	Ki=0.000000114
1zzu	DP1	A	Ki=63.3uM
1zzu	DP1	B	Ki=63.3uM
4jsh	Q15	B	Ki=117nM
4jsh	Q15	A	Ki=117nM
4imw	1EV	B	Ki=0.056uM
4imw	1EV	A	Ki=0.056uM
3ufp	H4W	A	Ki=0.922uM
3ufp	H4W	B	Ki=0.922uM
5g0n	EXI	B	Ki=139.4nM
5g0n	EXI	A	Ki=139.4nM
6pmy	OT4	A	Ki=0.107uM
6pmy	OT4	B	Ki=0.107uM
3n60	XFN	A	Ki=85nM
3n60	XFN	B	Ki=85nM
5vv5	9OJ	A	Ki=0.03uM
5vv5	9OJ	B	Ki=0.03uM
6ngz	KPJ	B	Ki=13nM
6ngz	KPJ	A	Ki=13nM
5vuk	9P1	A	Ki=0.522uM
5vuk	9P1	B	Ki=0.522uM
6nhc	KNV	B	Ki=23nM
6nhc	KNV	A	Ki=23nM
6ngc	KMM	A	Ki=58nM
6ngc	KMM	B	Ki=58nM
5ad4	6M8	A	Ki=0.468uM
5ad4	6M8	B	Ki=0.468uM
6ngq	KLA	B	Ki=65nM
6ngq	KLA	A	Ki=65nM
3pnf	8BX	A	Ki=0.17uM
3pnf	8BX	B	Ki=0.17uM
3svp	JK5	A	Ki=0.077uM
3svp	JK5	B	Ki=0.077uM
6auq	BYJ	B	Ki=48nM
6auq	BYJ	A	Ki=48nM
6pn6	OUS	B	Ki=0.044uM
6pn6	OUS	A	Ki=0.044uM
6poc	OU4	B	Ki=0.063uM
6poc	OU4	A	Ki=0.063uM
5agp	VUR	A	Ki=0.42uM
5agp	VUR	B	Ki=0.42uM
4jsi	Q05	B	Ki=40nM
4jsi	Q05	A	Ki=40nM
5vuw	JHT	A	Ki=1.02uM
5vuw	JHT	B	Ki=1.02uM
4fvz	4KJ	A	Ki=28uM
4fvz	4KJ	B	Ki=28uM
6pn1	OSG	B	Ki=0.072uM
6pn1	OSG	A	Ki=0.072uM
3jwv	J14	A	Ki=18.9nM
3jwv	J14	B	Ki=18.9nM
6auz	W68	A	Ki=65nM
6auz	W68	B	Ki=65nM
6ng5	KMD	A	Ki=52nM
6ng5	KMD	B	Ki=52nM
2hx4	4HX	A	Ki=0.31uM
2hx4	4HX	B	Ki=0.31uM
5adf	2SN	B	Ki=0.657uM
5adf	2SN	A	Ki=0.657uM
5vv0	9OM	B	Ki=0.13uM
5vv0	9OM	A	Ki=0.13uM
4d3b	6J0	A	Ki=0.368uM
4d3b	6J0	B	Ki=0.368uM
6ngt	KL7	B	Ki=60nM
6ngt	KL7	A	Ki=60nM
5fvt	W67	B	Ki=25nM
5fvt	W67	A	Ki=25nM
4v3x	4E8	B	Ki=0.138uM
4v3x	4E8	A	Ki=0.138uM
5agl	CCW	A	Ki=58.3uM
5agl	CCW	B	Ki=58.3uM
4d30	EG8	A	Ki=0.054uM
4d30	EG8	B	Ki=0.054uM
4ctu	S42	B	Ki=53nM
4ctu	S42	A	Ki=53nM
5uo0	8FD	B	Ki=0.05uM
5uo0	8FD	A	Ki=0.05uM
3n2r	XJH	A	Ki=3uM
3n2r	XJH	B	Ki=3uM
3nlx	3XB	A	Ki=0.036uM
3nlx	3XB	B	Ki=0.036uM
4cap	ML6	B	Ki=0.06uM
4cap	ML6	A	Ki=0.06uM
5fvu	W64	B	Ki=84nM
5fvu	W64	A	Ki=84nM
6nh0	KND	A	Ki=62nM
6nh0	KND	B	Ki=62nM
5agm	WT2	B	Ki=22.9uM
5agm	WT2	A	Ki=22.9uM
4kcj	H36	A	Ki=0.13uM
4kcj	H36	B	Ki=0.13uM
5fvx	W67	A	Ki=37nM
5fvx	W67	B	Ki=37nM
4upo	6E5	A	Ki=0.0281uM
4upo	6E5	B	Ki=0.0281uM
5vun	9OM	B	Ki=0.09uM
5vun	9OM	A	Ki=0.09uM
3jt4	JM8	A	Ki=33uM
3jt4	JM8	B	Ki=33uM
6ngk	KM7	A	Ki=58nM
6ngk	KM7	B	Ki=58nM
6ngy	KN4	A	Ki=27nM
6ngy	KN4	B	Ki=27nM
4v3w	E2Z	B	Ki=0.183uM
4v3w	E2Z	A	Ki=0.183uM
5vus	9PM	B	Ki=0.031uM
5vus	9PM	A	Ki=0.031uM
4uh5	EXI	B	Ki=59nM
4uh5	EXI	A	Ki=59nM
6pob	OUJ	B	Ki=0.031uM
6pob	OUJ	A	Ki=0.031uM
6pn9	OU7	B	Ki=0.053uM
6pn9	OU7	A	Ki=0.053uM
3jws	JI4	A	Ki=52.2nM
3jws	JI4	B	Ki=52.2nM
3ufv	HW9	A	Ki=0.031uM
3ufv	HW9	B	Ki=0.031uM
5unv	8J7	A	Ki=0.033uM
5unv	8J7	B	Ki=0.033uM
3nnz	59W	A	Ki=220nM
3nnz	59W	B	Ki=220nM
6pn0	OSJ	A	Ki=0.058uM
6pn0	OSJ	B	Ki=0.058uM
6ng8	KL1	B	Ki=29nM
6ng8	KL1	A	Ki=29nM
5vuj	JHT	B	Ki=0.421uM
5vuj	JHT	A	Ki=0.421uM
3jt3	JM2	A	Ki=0.9uM
3jt3	JM2	B	Ki=0.9uM
6po5	OUP	A	Ki=0.096uM
6po5	OUP	B	Ki=0.096uM
3ufq	HW5	A	Ki=15.402uM
3ufq	HW5	B	Ki=15.402uM
3tym	08R	A	Ki=0.82uM
3tym	08R	B	Ki=0.82uM
4jsj	QJ7	A	Ki=140nM
4jsj	QJ7	B	Ki=140nM
4uh1	EXI	B	Ki=17nM
4uh1	EXI	A	Ki=17nM
6ngf	KN4	A	Ki=37nM
6ngf	KN4	B	Ki=37nM
5ad9	8VJ	B	Ki=0.283uM
5ad9	8VJ	A	Ki=0.283uM
3svq	JK4	A	Ki=0.18uM
3svq	JK4	B	Ki=0.18uM
1p6i	DP3	A	Ki=0.15uM
1p6i	DP3	B	Ki=0.15uM
6pmz	OUA	A	Ki=0.285uM
6pmz	OUA	B	Ki=0.285uM
4cao	M46	A	Ki=0.164uM
4cao	M46	B	Ki=0.164uM
4v3y	HLW	A	Ki=0.032uM
4v3y	HLW	B	Ki=0.032uM
5vur	9P7	A	Ki=0.021uM
5vur	9P7	B	Ki=0.021uM
5g0p	W67	B	Ki=108nM
5g0p	W67	A	Ki=108nM
6pot	OU7	A	Ki=0.046uM
6pot	OU7	B	Ki=0.046uM
5uo2	8J4	B	Ki=0.125uM
5uo2	8J4	A	Ki=0.125uM
5adg	XEB	B	Ki=0.295uM
5adg	XEB	A	Ki=0.295uM
4upp	PQW	B	Ki=0.0282uM
4upp	PQW	A	Ki=0.0282uM
6pnf	OSJ	A	Ki=0.111uM
6pnf	OSJ	B	Ki=0.111uM
4lux	QJ8	A	Kd=0.1uM
4lux	QJ8	B	Kd=0.1uM
4v3v	S8F	A	Ki=0.138uM
4v3v	S8F	B	Ki=0.138uM
6aux	W82	A	Ki=44nM
6aux	W82	B	Ki=44nM
6pn4	OU1	B	Ki=0.039uM
6pn4	OU1	A	Ki=0.039uM
4k5g	Q13	A	Ki=37nM
4k5g	Q13	B	Ki=37nM
3nly	3XC	A	Ki=0.16uM
3nly	3XC	B	Ki=0.16uM
6nhe	KNS	A	Ki=55nM
6nhe	KNS	B	Ki=55nM
5fvp	WOS	A	Ki=547nM
5fvp	WOS	B	Ki=547nM
3jt5	JM7	A	Ki=8.6uM
3jt5	JM7	B	Ki=8.6uM
5ago	VUR	A	Ki=0.42uM
5ago	VUR	B	Ki=0.42uM
5vup	9P4	A	Ki=0.216uM
5vup	9P4	B	Ki=0.216uM
5fw0	W30	A	Ki=1768nM
5fw0	W30	B	Ki=1768nM
4kci	1QE	A	Ki=0.739uM
4kci	1QE	B	Ki=0.739uM
4upm	I5U	B	Ki=0.059uM
4upm	I5U	A	Ki=0.059uM
6nga	KL7	A	Ki=36nM
6nga	KL7	B	Ki=36nM
6ngw	KMS	A	Ki=45nM
6ngw	KMS	B	Ki=45nM
3pne	8AX	A	Ki=0.086uM
3pne	8AX	B	Ki=0.086uM
5unw	8F7	B	Ki=0.036uM
5unw	8F7	A	Ki=0.036uM
4v3z	9HL	A	Ki=0.056uM
4v3z	9HL	B	Ki=0.056uM
5fvr	H65	A	Ki=72nM
5fvr	H65	B	Ki=72nM
4cdt	M48	B	Ki=0.049uM
4cdt	M48	A	Ki=0.049uM
4fw0	5KJ	B	Ki>10mM
4fw0	5KJ	A	Ki>10mM
6pn8	OU4	B	Ki=0.043uM
6pn8	OU4	A	Ki=0.043uM
6poa	OUS	A	Ki=0.045uM
6poa	OUS	B	Ki=0.045uM
4uh2	S84	B	Ki=67nM
4uh2	S84	A	Ki=67nM
6ng7	KLD	B	Ki=204nM
6ng7	KLD	A	Ki=204nM
5uo7	8FD	B	Ki=0.046uM
5uo7	8FD	A	Ki=0.046uM
6pn3	OUP	A	Ki=0.049uM
6pn3	OUP	B	Ki=0.049uM
4ctq	S5D	A	Ki=122nM
4ctq	S5D	B	Ki=122nM
4ims	12S	B	Ki=0.54uM
4ims	12S	A	Ki=0.54uM
3tyo	DXW	A	Ki=0.4uM
3tyo	DXW	B	Ki=0.4uM
4uh0	SKO	B	Ki=35nM
4uh0	SKO	A	Ki=35nM
3ufo	HW4	A	Ki=9.057uM
3ufo	HW4	B	Ki=9.057uM
6ngr	KLD	B	Ki=128nM
6ngr	KLD	A	Ki=128nM
6pn2	OSD	B	Ki=0.071uM
6pn2	OSD	A	Ki=0.071uM
4d2z	K9L	B	Ki=0.15uM
4d2z	K9L	A	Ki=0.15uM
5unr	8EV	B	Ki=0.035uM
5unr	8EV	A	Ki=0.035uM
5ada	2SN	B	Ki=0.375uM
5ada	2SN	A	Ki=0.375uM
1p6k	DP1	A	Ki=67uM
1p6k	DP1	B	Ki=67uM
5fvv	H65	A	Ki=89nM
5fvv	H65	B	Ki=89nM
6pmx	OUG	A	Ki=0.000000114
6pmx	OUG	B	Ki=0.000000114
6ngd	KMS	A	Ki=46nM
6ngd	KMS	B	Ki=46nM
6av0	BYV	A	Ki=516nM
6av0	BYV	B	Ki=516nM
3jx2	JI4	A	Ki=1190nM
3jx2	JI4	B	Ki=1190nM
3ufw	HW0	A	Ki=0.03uM
3ufw	HW0	B	Ki=0.03uM
5vv2	9P4	A	Ki=0.164uM
5vv2	9P4	B	Ki=0.164uM
5uo1	8EV	B	Ki=0.036uM
5uo1	8EV	A	Ki=0.036uM
6png	OSG	A	Ki=0.058uM
6png	OSG	B	Ki=0.058uM
3n5w	XFJ	A	Ki=25nM
3n5w	XFJ	B	Ki=25nM
3png	8CX	A	Ki=0.026uM
3png	8CX	B	Ki=0.026uM
3b3o	JI3	A	Ki=0.085uM
3b3o	JI3	B	Ki=0.085uM
4c39	Q16	B	Ki=9.7nM
4c39	Q16	A	Ki=9.7nM
6pmw	OSY	B	Ki=0.045uM
6pmw	OSY	A	Ki=0.045uM
5vul	P64	A	Ki=0.036uM
5vul	P64	B	Ki=0.036uM
3jt9	JM7	A	Ki=8.6uM
3jt9	JM7	B	Ki=8.6uM
3jx0	JI4	A	Ki=1190nM
3jx0	JI4	B	Ki=1190nM
5ad6	7M3	B	Ki=0.179uM
5ad6	7M3	A	Ki=0.179uM
4uh3	S85	A	Ki=34nM
4uh3	S85	B	Ki=34nM
6ngi	KND	A	Ki=89nM
6ngi	KND	B	Ki=89nM
1zzq	DP9	A	Ki=20uM
1zzq	DP9	B	Ki=20uM
6av3	W79	B	Ki=82nM
6av3	W79	A	Ki=82nM
6ngm	KMD	A	Ki=26nM
6ngm	KMD	B	Ki=26nM
1p6h	DP1	A	Ki=0.3uM
1p6h	DP1	B	Ki=0.3uM
6auy	BYJ	A	Ki=55nM
6auy	BYJ	B	Ki=55nM
5fvs	W66	A	Ki=16nM
5fvs	W66	B	Ki=16nM
3nm0	3XE	A	Ki=0.17uM
3nm0	3XE	B	Ki=0.17uM
6ngh	KPJ	B	Ki=21nM
6ngh	KPJ	A	Ki=21nM
5vuq	P94	A	Ki=0.037uM
5vuq	P94	B	Ki=0.037uM
3nlv	3XA	A	Ki=0.39uM
3nlv	3XA	B	Ki=0.39uM
3n5z	XFM	A	Ki=195nM
3n5z	XFM	B	Ki=195nM
4can	M7K	A	Ki=0.254uM
4can	M7K	B	Ki=0.254uM
4kch	H38	A	Ki=0.787uM
4kch	H38	B	Ki=0.787uM
5unt	8J1	B	Ki=0.039uM
5unt	8J1	A	Ki=0.039uM
4cu1	71S	B	Ki=19417nM
4cu1	71S	A	Ki=19417nM
4nos	ITU	A	Ki=19nM
4nos	ITU	B	Ki=19nM
4nos	ITU	C	Ki=19nM
4nos	ITU	D	Ki=19nM
3e7g	AT2	A	ic50=0.35uM
3e7g	AT2	B	ic50=0.35uM
3e7g	AT2	C	ic50=0.35uM
3e7g	AT2	D	ic50=0.35uM
4cft	M48	B	Ki=11.16uM
4cft	M48	A	Ki=11.16uM
7amd	RMW	A	Kd=0.000000064M
4v24	GYR	A	Ki=4.3nM
4v24	GYR	B	Ki=4.3nM
4tmn	0PK	E	Ki=0.068nM
5jt9	7AF	E	Kd=0.233uM
2tmn	0FA	E	Ki=1.3uM
5lif	6XO	E	Kd=1.34uM
5l41	6QC	E	Kd=0.31uM
5tmn	0PJ	E	Ki=9.1nM
1zdp	TIO	E	Ki=1.8uM
4tln	LNO	A	Ki=190uM
1qf0	TI2	A	Ki=42nM
1z9g	RRT	E	Ki=2.3uM
1qf2	TI3	A	Ki=1200nM
5jvi	6QC	E	Kd=0.31uM
5m9w	7GR	A	Kd=5.7mM
1qf1	TI1	A	Ki=48nM
1tlp	RDF	E	Ki=28nM
3fcq	M3S	A	Ki=1.7mM
5js3	6MG	E	Kd=0.185uM
5m5f	7GR	E	Kd=5.7mM
5lvd	79F	E	Kd=2.4mM
5ma7	7K0	E	Kd=0.336mM
5tln	BAN	A	Ki=0.43uM
5l8p	6MG	E	Kd=0.185uM
5l3u	6NG	E	Kd=0.354uM
1tmn	0ZN	E	Ki=50nM
1thl	0DB	A	Ki=0.38uM
1os0	0PQ	A	Ki=0.93uM
5jxn	6NN	E	Kd=0.388uM
5lwd	79E	E	Kd=0.57uM
5m69	7GR	E	Kd=5.7mM
5jss	6NG	E	Kd=0.354uM
1g7v	PAI	A	Kd=0.4uM
1phw	N	A	Ki=0.5mM
2nx1	RP5	A	Kd=0.02uM
2nx1	RP5	B	Kd=0.02uM
2a2i	A5P	A	Kd=0.04uM
2a2i	A5P	B	Kd=0.04uM
1zha	PEP	A	Kd=0.04uM
1zha	PEP	B	Kd=0.04uM
2nws	A5P	A	Kd=5.44uM
2nws	A5P	B	Kd=5.44uM
2nxg	A5P	A	Kd=17uM
2nx3	A5P	A	Kd=17uM
2nx3	A5P	B	Kd=17uM
2nx3	A5P	C	Kd=17uM
2nx3	A5P	E	Kd=17uM
2nx3	A5P	F	Kd=17uM
2nx3	A5P	G	Kd=17uM
2nx3	A5P	H	Kd=17uM
2nx3	A5P	I	Kd=17uM
2nx3	A5P	J	Kd=17uM
2nx3	A5P	K	Kd=17uM
2nx3	A5P	L	Kd=17uM
2ef9	A5P	A	Kd=14.18uM
2ef9	A5P	B	Kd=14.18uM
1jcx	PAI	A	Ki=7uM
1jcx	PAI	B	Ki=7uM
6qcb	HWE	A	ic50=5.8nM
6qbh	S43	A	ic50=2.5nM
6qbg	HVT	B	ic50=0.6nM
6qbg	HVT	A	ic50=0.6nM
4od9	2RZ	D	ic50=58nM
4od9	2RZ	A	ic50=58nM
6fl8	TIY	B	Ki=1.08uM
6fl8	TIY	A	Ki=1.08uM
4axd	ANP	A	Kd=37uM
4ubs	DIF	A	Kd=65uM
2dm6	IMN	A	ic50=97.9uM
3pcj	INO	M	Kd=0.06uM
3pcj	INO	N	Kd=0.06uM
3pcj	INO	O	Kd=0.06uM
3pcj	INO	P	Kd=0.06uM
3pcj	INO	Q	Kd=0.06uM
3pcj	INO	R	Kd=0.06uM
3pcn	DHY	M	Kd=220uM
3pcn	DHY	N	Kd=220uM
3pcn	DHY	O	Kd=220uM
3pcn	DHY	P	Kd=220uM
3pcn	DHY	Q	Kd=220uM
3pcn	DHY	R	Kd=220uM
1ykl	DHB	B	Kd=57uM
1ykl	DHB	D	Kd=57uM
1ykl	DHB	F	Kd=57uM
1ykl	DHB	H	Kd=57uM
1ykl	DHB	J	Kd=57uM
1ykl	DHB	L	Kd=57uM
3pck	NNO	M	Kd=0.2uM
3pck	NNO	N	Kd=0.2uM
3pck	NNO	O	Kd=0.2uM
3pck	NNO	P	Kd=0.2uM
3pck	NNO	Q	Kd=0.2uM
3pck	NNO	R	Kd=0.2uM
1ykp	DHB	A	Kd=1100uM
1ykp	DHB	D	Kd=1100uM
1ykp	DHB	F	Kd=1100uM
1ykp	DHB	H	Kd=1100uM
1ykp	DHB	J	Kd=1100uM
1ykp	DHB	L	Kd=1100uM
3pch	CHB	M	Ki=4uM
3pch	CHB	N	Ki=4uM
3pch	CHB	O	Ki=4uM
3pch	CHB	P	Ki=4uM
3pch	CHB	Q	Ki=4uM
3pch	CHB	R	Ki=4uM
3pce	3HP	M	Ki=10mM
3pce	3HP	N	Ki=10mM
3pce	3HP	O	Ki=10mM
3pce	3HP	P	Ki=10mM
3pce	3HP	Q	Ki=10mM
3pce	3HP	R	Ki=10mM
3pcf	FHB	M	Ki=0.9uM
3pcf	FHB	N	Ki=0.9uM
3pcf	FHB	O	Ki=0.9uM
3pcf	FHB	P	Ki=0.9uM
3pcf	FHB	Q	Ki=0.9uM
3pcf	FHB	R	Ki=0.9uM
3pcb	3HB	M	Ki=4mM
3pcb	3HB	N	Ki=4mM
3pcb	3HB	O	Ki=4mM
3pcb	3HB	P	Ki=4mM
3pcb	3HB	Q	Ki=4mM
3pcb	3HB	R	Ki=4mM
3pcg	4HP	M	Ki=5mM
3pcg	4HP	N	Ki=5mM
3pcg	4HP	O	Ki=5mM
3pcg	4HP	P	Ki=5mM
3pcg	4HP	Q	Ki=5mM
3pcg	4HP	R	Ki=5mM
3pcc	PHB	M	Ki=240uM
3pcc	PHB	N	Ki=240uM
3pcc	PHB	O	Ki=240uM
3pcc	PHB	P	Ki=240uM
3pcc	PHB	Q	Ki=240uM
3pcc	PHB	R	Ki=240uM
1eoc	4NC	B	Ki=0.9uM
2buv	DHB	B	Kd=100uM
3a4v	PYR	A	Ki=23.2mM
3a4v	PYR	B	Ki=23.2mM
1n1g	BCP	A	ic50=5mM
6e8z	NAD	A	Kd=7uM
6e8z	NAD	B	Kd=7uM
2nsx	IFM	B	ic50=59nM
2nsx	IFM	D	ic50=59nM
2wcg	MT5	A	Ki=0.42uM
2wcg	MT5	B	Ki=0.42uM
2v3e	NND	A	Ki=0.3uM
2v3e	NND	B	Ki=0.3uM
2xwe	AMF	A	Ka=2113M^-1
2xwe	AMF	B	Ka=2113M^-1
2v3d	NBV	A	Ki=116uM
2v3d	NBV	B	Ki=116uM
3rik	3RI	B	ic50=3.4mM
3rik	3RI	D	ic50=3.4mM
3ril	3RK	A	ic50=146uM
3ril	3RK	B	ic50=146uM
3ril	3RK	C	ic50=146uM
3ril	3RK	D	ic50=146uM
6moz	JXA	A	ic50=1.3uM
3std	MQ0	A	Ki=7.7pM
